reg;region_name;cl_age90;jour;hosp;rea;rad;dc
3;Guyane;0;11/04/2020;9;1;13;0
3;Guyane;9;11/04/2020;0;0;0;0
3;Guyane;19;11/04/2020;0;0;0;0
3;Guyane;29;11/04/2020;0;0;1;0
3;Guyane;39;11/04/2020;0;0;2;0
3;Guyane;49;11/04/2020;4;0;5;0
3;Guyane;59;11/04/2020;0;0;2;0
3;Guyane;69;11/04/2020;2;0;1;0
3;Guyane;79;11/04/2020;1;0;0;0
3;Guyane;89;11/04/2020;1;1;1;0
3;Guyane;90;11/04/2020;0;0;0;0
3;Guyane;0;12/04/2020;15;1;13;0
3;Guyane;9;12/04/2020;0;0;0;0
3;Guyane;19;12/04/2020;0;0;0;0
3;Guyane;29;12/04/2020;2;0;1;0
3;Guyane;39;12/04/2020;1;0;2;0
3;Guyane;49;12/04/2020;5;0;5;0
3;Guyane;59;12/04/2020;0;0;2;0
3;Guyane;69;12/04/2020;2;0;1;0
3;Guyane;79;12/04/2020;3;0;0;0
3;Guyane;89;12/04/2020;1;1;1;0
3;Guyane;90;12/04/2020;0;0;0;0
3;Guyane;0;13/04/2020;15;1;13;0
3;Guyane;9;13/04/2020;0;0;0;0
3;Guyane;19;13/04/2020;0;0;0;0
3;Guyane;29;13/04/2020;2;0;1;0
3;Guyane;39;13/04/2020;1;0;2;0
3;Guyane;49;13/04/2020;5;0;5;0
3;Guyane;59;13/04/2020;0;0;2;0
3;Guyane;69;13/04/2020;2;0;1;0
3;Guyane;79;13/04/2020;3;0;0;0
3;Guyane;89;13/04/2020;1;1;1;0
3;Guyane;90;13/04/2020;0;0;0;0
3;Guyane;0;14/04/2020;18;1;13;0
3;Guyane;9;14/04/2020;0;0;0;0
3;Guyane;19;14/04/2020;1;0;0;0
3;Guyane;29;14/04/2020;3;0;1;0
3;Guyane;39;14/04/2020;1;0;2;0
3;Guyane;49;14/04/2020;5;0;5;0
3;Guyane;59;14/04/2020;0;0;2;0
3;Guyane;69;14/04/2020;2;0;1;0
3;Guyane;79;14/04/2020;4;0;0;0
3;Guyane;89;14/04/2020;1;1;1;0
3;Guyane;90;14/04/2020;0;0;0;0
3;Guyane;0;15/04/2020;19;0;14;0
3;Guyane;9;15/04/2020;0;0;0;0
3;Guyane;19;15/04/2020;1;0;0;0
3;Guyane;29;15/04/2020;3;0;1;0
3;Guyane;39;15/04/2020;2;0;3;0
3;Guyane;49;15/04/2020;5;0;5;0
3;Guyane;59;15/04/2020;0;0;2;0
3;Guyane;69;15/04/2020;3;0;1;0
3;Guyane;79;15/04/2020;3;0;0;0
3;Guyane;89;15/04/2020;1;0;1;0
3;Guyane;90;15/04/2020;0;0;0;0
3;Guyane;0;16/04/2020;8;1;24;0
3;Guyane;9;16/04/2020;0;0;0;0
3;Guyane;19;16/04/2020;0;0;1;0
3;Guyane;29;16/04/2020;0;0;3;0
3;Guyane;39;16/04/2020;2;0;3;0
3;Guyane;49;16/04/2020;1;0;9;0
3;Guyane;59;16/04/2020;0;0;2;0
3;Guyane;69;16/04/2020;2;0;2;0
3;Guyane;79;16/04/2020;2;1;1;0
3;Guyane;89;16/04/2020;1;0;1;0
3;Guyane;90;16/04/2020;0;0;0;0
3;Guyane;0;17/04/2020;8;2;25;0
3;Guyane;9;17/04/2020;0;0;0;0
3;Guyane;19;17/04/2020;0;0;1;0
3;Guyane;29;17/04/2020;0;0;3;0
3;Guyane;39;17/04/2020;2;0;3;0
3;Guyane;49;17/04/2020;1;0;9;0
3;Guyane;59;17/04/2020;0;0;2;0
3;Guyane;69;17/04/2020;2;0;2;0
3;Guyane;79;17/04/2020;2;2;2;0
3;Guyane;89;17/04/2020;1;0;1;0
3;Guyane;90;17/04/2020;0;0;0;0
3;Guyane;0;18/04/2020;8;2;25;0
3;Guyane;9;18/04/2020;0;0;0;0
3;Guyane;19;18/04/2020;0;0;1;0
3;Guyane;29;18/04/2020;0;0;3;0
3;Guyane;39;18/04/2020;2;0;3;0
3;Guyane;49;18/04/2020;1;0;9;0
3;Guyane;59;18/04/2020;0;0;2;0
3;Guyane;69;18/04/2020;2;0;2;0
3;Guyane;79;18/04/2020;2;2;2;0
3;Guyane;89;18/04/2020;1;0;1;0
3;Guyane;90;18/04/2020;0;0;0;0
3;Guyane;0;19/04/2020;5;2;28;0
3;Guyane;9;19/04/2020;0;0;0;0
3;Guyane;19;19/04/2020;0;0;1;0
3;Guyane;29;19/04/2020;0;0;3;0
3;Guyane;39;19/04/2020;0;0;5;0
3;Guyane;49;19/04/2020;0;0;10;0
3;Guyane;59;19/04/2020;0;0;2;0
3;Guyane;69;19/04/2020;2;0;2;0
3;Guyane;79;19/04/2020;2;2;2;0
3;Guyane;89;19/04/2020;1;0;1;0
3;Guyane;90;19/04/2020;0;0;0;0
3;Guyane;0;20/04/2020;4;2;29;0
3;Guyane;9;20/04/2020;0;0;0;0
3;Guyane;19;20/04/2020;0;0;1;0
3;Guyane;29;20/04/2020;0;0;3;0
3;Guyane;39;20/04/2020;0;0;5;0
3;Guyane;49;20/04/2020;0;0;10;0
3;Guyane;59;20/04/2020;0;0;2;0
3;Guyane;69;20/04/2020;1;0;3;0
3;Guyane;79;20/04/2020;2;2;2;0
3;Guyane;89;20/04/2020;1;0;1;0
3;Guyane;90;20/04/2020;0;0;0;0
3;Guyane;0;21/04/2020;3;1;31;1
3;Guyane;9;21/04/2020;0;0;0;0
3;Guyane;19;21/04/2020;0;0;1;0
3;Guyane;29;21/04/2020;0;0;3;0
3;Guyane;39;21/04/2020;2;0;5;0
3;Guyane;49;21/04/2020;0;0;10;0
3;Guyane;59;21/04/2020;0;0;2;0
3;Guyane;69;21/04/2020;0;0;4;0
3;Guyane;79;21/04/2020;1;1;2;1
3;Guyane;89;21/04/2020;0;0;2;0
3;Guyane;90;21/04/2020;0;0;0;0
3;Guyane;0;22/04/2020;2;1;32;1
3;Guyane;9;22/04/2020;0;0;0;0
3;Guyane;19;22/04/2020;0;0;1;0
3;Guyane;29;22/04/2020;0;0;3;0
3;Guyane;39;22/04/2020;1;0;6;0
3;Guyane;49;22/04/2020;0;0;10;0
3;Guyane;59;22/04/2020;0;0;2;0
3;Guyane;69;22/04/2020;0;0;4;0
3;Guyane;79;22/04/2020;1;1;2;1
3;Guyane;89;22/04/2020;0;0;2;0
3;Guyane;90;22/04/2020;0;0;0;0
3;Guyane;0;23/04/2020;3;0;34;1
3;Guyane;9;23/04/2020;0;0;0;0
3;Guyane;19;23/04/2020;0;0;2;0
3;Guyane;29;23/04/2020;0;0;4;0
3;Guyane;39;23/04/2020;1;0;6;0
3;Guyane;49;23/04/2020;1;0;10;0
3;Guyane;59;23/04/2020;0;0;2;0
3;Guyane;69;23/04/2020;0;0;4;0
3;Guyane;79;23/04/2020;1;0;2;1
3;Guyane;89;23/04/2020;0;0;2;0
3;Guyane;90;23/04/2020;0;0;0;0
3;Guyane;0;24/04/2020;3;0;34;1
3;Guyane;9;24/04/2020;0;0;0;0
3;Guyane;19;24/04/2020;0;0;2;0
3;Guyane;29;24/04/2020;0;0;4;0
3;Guyane;39;24/04/2020;1;0;6;0
3;Guyane;49;24/04/2020;1;0;10;0
3;Guyane;59;24/04/2020;0;0;2;0
3;Guyane;69;24/04/2020;0;0;4;0
3;Guyane;79;24/04/2020;1;0;2;1
3;Guyane;89;24/04/2020;0;0;2;0
3;Guyane;90;24/04/2020;0;0;0;0
3;Guyane;0;25/04/2020;1;0;35;1
3;Guyane;9;25/04/2020;0;0;0;0
3;Guyane;19;25/04/2020;0;0;2;0
3;Guyane;29;25/04/2020;0;0;4;0
3;Guyane;39;25/04/2020;0;0;7;0
3;Guyane;49;25/04/2020;0;0;10;0
3;Guyane;59;25/04/2020;0;0;2;0
3;Guyane;69;25/04/2020;0;0;4;0
3;Guyane;79;25/04/2020;1;0;2;1
3;Guyane;89;25/04/2020;0;0;2;0
3;Guyane;90;25/04/2020;0;0;0;0
3;Guyane;0;26/04/2020;1;0;35;1
3;Guyane;9;26/04/2020;0;0;0;0
3;Guyane;19;26/04/2020;0;0;2;0
3;Guyane;29;26/04/2020;0;0;4;0
3;Guyane;39;26/04/2020;0;0;7;0
3;Guyane;49;26/04/2020;0;0;10;0
3;Guyane;59;26/04/2020;0;0;2;0
3;Guyane;69;26/04/2020;0;0;4;0
3;Guyane;79;26/04/2020;1;0;2;1
3;Guyane;89;26/04/2020;0;0;2;0
3;Guyane;90;26/04/2020;0;0;0;0
3;Guyane;0;27/04/2020;1;0;35;1
3;Guyane;9;27/04/2020;0;0;0;0
3;Guyane;19;27/04/2020;0;0;2;0
3;Guyane;29;27/04/2020;0;0;4;0
3;Guyane;39;27/04/2020;0;0;7;0
3;Guyane;49;27/04/2020;0;0;10;0
3;Guyane;59;27/04/2020;0;0;2;0
3;Guyane;69;27/04/2020;0;0;4;0
3;Guyane;79;27/04/2020;1;0;2;1
3;Guyane;89;27/04/2020;0;0;2;0
3;Guyane;90;27/04/2020;0;0;0;0
3;Guyane;0;28/04/2020;1;0;35;1
3;Guyane;9;28/04/2020;0;0;0;0
3;Guyane;19;28/04/2020;0;0;2;0
3;Guyane;29;28/04/2020;0;0;4;0
3;Guyane;39;28/04/2020;0;0;7;0
3;Guyane;49;28/04/2020;0;0;10;0
3;Guyane;59;28/04/2020;0;0;2;0
3;Guyane;69;28/04/2020;0;0;4;0
3;Guyane;79;28/04/2020;1;0;2;1
3;Guyane;89;28/04/2020;0;0;2;0
3;Guyane;90;28/04/2020;0;0;0;0
3;Guyane;0;29/04/2020;1;0;35;1
3;Guyane;9;29/04/2020;0;0;0;0
3;Guyane;19;29/04/2020;0;0;2;0
3;Guyane;29;29/04/2020;0;0;4;0
3;Guyane;39;29/04/2020;0;0;7;0
3;Guyane;49;29/04/2020;0;0;10;0
3;Guyane;59;29/04/2020;0;0;2;0
3;Guyane;69;29/04/2020;0;0;4;0
3;Guyane;79;29/04/2020;1;0;2;1
3;Guyane;89;29/04/2020;0;0;2;0
3;Guyane;90;29/04/2020;0;0;0;0
3;Guyane;0;01/05/2020;2;0;36;1
3;Guyane;9;01/05/2020;0;0;0;0
3;Guyane;19;01/05/2020;1;0;2;0
3;Guyane;29;01/05/2020;0;0;4;0
3;Guyane;39;01/05/2020;0;0;7;0
3;Guyane;49;01/05/2020;1;0;10;0
3;Guyane;59;01/05/2020;0;0;2;0
3;Guyane;69;01/05/2020;0;0;4;0
3;Guyane;79;01/05/2020;0;0;3;1
3;Guyane;89;01/05/2020;0;0;2;0
3;Guyane;90;01/05/2020;0;0;0;0
3;Guyane;0;02/05/2020;2;0;36;1
3;Guyane;9;02/05/2020;0;0;0;0
3;Guyane;19;02/05/2020;1;0;2;0
3;Guyane;29;02/05/2020;0;0;4;0
3;Guyane;39;02/05/2020;0;0;7;0
3;Guyane;49;02/05/2020;1;0;10;0
3;Guyane;59;02/05/2020;0;0;2;0
3;Guyane;69;02/05/2020;0;0;4;0
3;Guyane;79;02/05/2020;0;0;3;1
3;Guyane;89;02/05/2020;0;0;2;0
3;Guyane;90;02/05/2020;0;0;0;0
3;Guyane;0;03/05/2020;2;0;36;1
3;Guyane;9;03/05/2020;0;0;0;0
3;Guyane;19;03/05/2020;1;0;2;0
3;Guyane;29;03/05/2020;0;0;4;0
3;Guyane;39;03/05/2020;0;0;7;0
3;Guyane;49;03/05/2020;1;0;10;0
3;Guyane;59;03/05/2020;0;0;2;0
3;Guyane;69;03/05/2020;0;0;4;0
3;Guyane;79;03/05/2020;0;0;3;1
3;Guyane;89;03/05/2020;0;0;2;0
3;Guyane;90;03/05/2020;0;0;0;0
3;Guyane;0;04/05/2020;5;0;36;1
3;Guyane;9;04/05/2020;0;0;0;0
3;Guyane;19;04/05/2020;1;0;2;0
3;Guyane;29;04/05/2020;0;0;4;0
3;Guyane;39;04/05/2020;0;0;7;0
3;Guyane;49;04/05/2020;4;0;10;0
3;Guyane;59;04/05/2020;0;0;2;0
3;Guyane;69;04/05/2020;0;0;4;0
3;Guyane;79;04/05/2020;0;0;3;1
3;Guyane;89;04/05/2020;0;0;2;0
3;Guyane;90;04/05/2020;0;0;0;0
3;Guyane;0;05/05/2020;5;0;36;1
3;Guyane;9;05/05/2020;0;0;0;0
3;Guyane;19;05/05/2020;1;0;2;0
3;Guyane;29;05/05/2020;0;0;4;0
3;Guyane;39;05/05/2020;0;0;7;0
3;Guyane;49;05/05/2020;4;0;10;0
3;Guyane;59;05/05/2020;0;0;2;0
3;Guyane;69;05/05/2020;0;0;4;0
3;Guyane;79;05/05/2020;0;0;3;1
3;Guyane;89;05/05/2020;0;0;2;0
3;Guyane;90;05/05/2020;0;0;0;0
3;Guyane;0;06/05/2020;5;0;36;1
3;Guyane;9;06/05/2020;0;0;0;0
3;Guyane;19;06/05/2020;1;0;2;0
3;Guyane;29;06/05/2020;0;0;4;0
3;Guyane;39;06/05/2020;0;0;7;0
3;Guyane;49;06/05/2020;4;0;10;0
3;Guyane;59;06/05/2020;0;0;2;0
3;Guyane;69;06/05/2020;0;0;4;0
3;Guyane;79;06/05/2020;0;0;3;1
3;Guyane;89;06/05/2020;0;0;2;0
3;Guyane;90;06/05/2020;0;0;0;0
3;Guyane;0;07/05/2020;8;0;36;1
3;Guyane;9;07/05/2020;0;0;0;0
3;Guyane;19;07/05/2020;1;0;2;0
3;Guyane;29;07/05/2020;2;0;4;0
3;Guyane;39;07/05/2020;1;0;7;0
3;Guyane;49;07/05/2020;4;0;10;0
3;Guyane;59;07/05/2020;0;0;2;0
3;Guyane;69;07/05/2020;0;0;4;0
3;Guyane;79;07/05/2020;0;0;3;1
3;Guyane;89;07/05/2020;0;0;2;0
3;Guyane;90;07/05/2020;0;0;0;0
3;Guyane;0;08/05/2020;6;0;38;1
3;Guyane;9;08/05/2020;0;0;0;0
3;Guyane;19;08/05/2020;1;0;2;0
3;Guyane;29;08/05/2020;2;0;4;0
3;Guyane;39;08/05/2020;1;0;7;0
3;Guyane;49;08/05/2020;2;0;12;0
3;Guyane;59;08/05/2020;0;0;2;0
3;Guyane;69;08/05/2020;0;0;4;0
3;Guyane;79;08/05/2020;0;0;3;1
3;Guyane;89;08/05/2020;0;0;2;0
3;Guyane;90;08/05/2020;0;0;0;0
3;Guyane;0;09/05/2020;6;0;38;1
3;Guyane;9;09/05/2020;0;0;0;0
3;Guyane;19;09/05/2020;1;0;2;0
3;Guyane;29;09/05/2020;2;0;4;0
3;Guyane;39;09/05/2020;1;0;7;0
3;Guyane;49;09/05/2020;2;0;12;0
3;Guyane;59;09/05/2020;0;0;2;0
3;Guyane;69;09/05/2020;0;0;4;0
3;Guyane;79;09/05/2020;0;0;3;1
3;Guyane;89;09/05/2020;0;0;2;0
3;Guyane;90;09/05/2020;0;0;0;0
3;Guyane;0;10/05/2020;6;0;38;1
3;Guyane;9;10/05/2020;0;0;0;0
3;Guyane;19;10/05/2020;1;0;2;0
3;Guyane;29;10/05/2020;2;0;4;0
3;Guyane;39;10/05/2020;1;0;7;0
3;Guyane;49;10/05/2020;2;0;12;0
3;Guyane;59;10/05/2020;0;0;2;0
3;Guyane;69;10/05/2020;0;0;4;0
3;Guyane;79;10/05/2020;0;0;3;1
3;Guyane;89;10/05/2020;0;0;2;0
3;Guyane;90;10/05/2020;0;0;0;0
3;Guyane;0;11/05/2020;8;0;38;1
3;Guyane;9;11/05/2020;0;0;0;0
3;Guyane;19;11/05/2020;1;0;2;0
3;Guyane;29;11/05/2020;3;0;4;0
3;Guyane;39;11/05/2020;1;0;7;0
3;Guyane;49;11/05/2020;3;0;12;0
3;Guyane;59;11/05/2020;0;0;2;0
3;Guyane;69;11/05/2020;0;0;4;0
3;Guyane;79;11/05/2020;0;0;3;1
3;Guyane;89;11/05/2020;0;0;2;0
3;Guyane;90;11/05/2020;0;0;0;0
3;Guyane;0;12/05/2020;11;0;38;1
3;Guyane;9;12/05/2020;1;0;0;0
3;Guyane;19;12/05/2020;1;0;2;0
3;Guyane;29;12/05/2020;4;0;4;0
3;Guyane;39;12/05/2020;1;0;7;0
3;Guyane;49;12/05/2020;3;0;12;0
3;Guyane;59;12/05/2020;1;0;2;0
3;Guyane;69;12/05/2020;0;0;4;0
3;Guyane;79;12/05/2020;0;0;3;1
3;Guyane;89;12/05/2020;0;0;2;0
3;Guyane;90;12/05/2020;0;0;0;0
3;Guyane;0;13/05/2020;10;0;39;1
3;Guyane;9;13/05/2020;1;0;0;0
3;Guyane;19;13/05/2020;1;0;2;0
3;Guyane;29;13/05/2020;4;0;4;0
3;Guyane;39;13/05/2020;1;0;7;0
3;Guyane;49;13/05/2020;2;0;13;0
3;Guyane;59;13/05/2020;1;0;2;0
3;Guyane;69;13/05/2020;0;0;4;0
3;Guyane;79;13/05/2020;0;0;3;1
3;Guyane;89;13/05/2020;0;0;2;0
3;Guyane;90;13/05/2020;0;0;0;0
3;Guyane;0;14/05/2020;7;0;42;1
3;Guyane;9;14/05/2020;0;0;1;0
3;Guyane;19;14/05/2020;1;0;2;0
3;Guyane;29;14/05/2020;4;0;4;0
3;Guyane;39;14/05/2020;0;0;8;0
3;Guyane;49;14/05/2020;1;0;14;0
3;Guyane;59;14/05/2020;1;0;2;0
3;Guyane;69;14/05/2020;0;0;4;0
3;Guyane;79;14/05/2020;0;0;3;1
3;Guyane;89;14/05/2020;0;0;2;0
3;Guyane;90;14/05/2020;0;0;0;0
3;Guyane;0;15/05/2020;9;0;42;1
3;Guyane;9;15/05/2020;0;0;1;0
3;Guyane;19;15/05/2020;1;0;2;0
3;Guyane;29;15/05/2020;4;0;4;0
3;Guyane;39;15/05/2020;0;0;8;0
3;Guyane;49;15/05/2020;1;0;14;0
3;Guyane;59;15/05/2020;2;0;2;0
3;Guyane;69;15/05/2020;0;0;4;0
3;Guyane;79;15/05/2020;1;0;3;1
3;Guyane;89;15/05/2020;0;0;2;0
3;Guyane;90;15/05/2020;0;0;0;0
3;Guyane;0;16/05/2020;8;0;43;1
3;Guyane;9;16/05/2020;0;0;1;0
3;Guyane;19;16/05/2020;1;0;2;0
3;Guyane;29;16/05/2020;3;0;5;0
3;Guyane;39;16/05/2020;0;0;8;0
3;Guyane;49;16/05/2020;1;0;14;0
3;Guyane;59;16/05/2020;3;0;2;0
3;Guyane;69;16/05/2020;0;0;4;0
3;Guyane;79;16/05/2020;0;0;3;1
3;Guyane;89;16/05/2020;0;0;2;0
3;Guyane;90;16/05/2020;0;0;0;0
3;Guyane;0;17/05/2020;9;0;43;1
3;Guyane;9;17/05/2020;0;0;1;0
3;Guyane;19;17/05/2020;1;0;2;0
3;Guyane;29;17/05/2020;3;0;5;0
3;Guyane;39;17/05/2020;0;0;8;0
3;Guyane;49;17/05/2020;1;0;14;0
3;Guyane;59;17/05/2020;4;0;2;0
3;Guyane;69;17/05/2020;0;0;4;0
3;Guyane;79;17/05/2020;0;0;3;1
3;Guyane;89;17/05/2020;0;0;2;0
3;Guyane;90;17/05/2020;0;0;0;0
3;Guyane;0;18/05/2020;14;0;45;1
3;Guyane;9;18/05/2020;0;0;1;0
3;Guyane;19;18/05/2020;1;0;2;0
3;Guyane;29;18/05/2020;3;0;6;0
3;Guyane;39;18/05/2020;0;0;9;0
3;Guyane;49;18/05/2020;3;0;14;0
3;Guyane;59;18/05/2020;4;0;2;0
3;Guyane;69;18/05/2020;3;0;4;0
3;Guyane;79;18/05/2020;0;0;3;1
3;Guyane;89;18/05/2020;0;0;2;0
3;Guyane;90;18/05/2020;0;0;0;0
3;Guyane;0;19/05/2020;13;0;50;1
3;Guyane;9;19/05/2020;0;0;1;0
3;Guyane;19;19/05/2020;0;0;3;0
3;Guyane;29;19/05/2020;3;0;7;0
3;Guyane;39;19/05/2020;0;0;9;0
3;Guyane;49;19/05/2020;0;0;17;0
3;Guyane;59;19/05/2020;5;0;2;0
3;Guyane;69;19/05/2020;4;0;4;0
3;Guyane;79;19/05/2020;0;0;3;1
3;Guyane;89;19/05/2020;1;0;2;0
3;Guyane;90;19/05/2020;0;0;0;0
3;Guyane;0;20/05/2020;12;0;51;1
3;Guyane;9;20/05/2020;0;0;1;0
3;Guyane;19;20/05/2020;0;0;3;0
3;Guyane;29;20/05/2020;3;0;7;0
3;Guyane;39;20/05/2020;0;0;9;0
3;Guyane;49;20/05/2020;0;0;17;0
3;Guyane;59;20/05/2020;4;0;3;0
3;Guyane;69;20/05/2020;4;0;4;0
3;Guyane;79;20/05/2020;0;0;3;1
3;Guyane;89;20/05/2020;1;0;2;0
3;Guyane;90;20/05/2020;0;0;0;0
3;Guyane;0;21/05/2020;12;0;51;1
3;Guyane;9;21/05/2020;0;0;1;0
3;Guyane;19;21/05/2020;0;0;3;0
3;Guyane;29;21/05/2020;3;0;7;0
3;Guyane;39;21/05/2020;0;0;9;0
3;Guyane;49;21/05/2020;0;0;17;0
3;Guyane;59;21/05/2020;4;0;3;0
3;Guyane;69;21/05/2020;4;0;4;0
3;Guyane;79;21/05/2020;0;0;3;1
3;Guyane;89;21/05/2020;1;0;2;0
3;Guyane;90;21/05/2020;0;0;0;0
3;Guyane;0;22/05/2020;12;0;51;1
3;Guyane;9;22/05/2020;0;0;1;0
3;Guyane;19;22/05/2020;0;0;3;0
3;Guyane;29;22/05/2020;3;0;7;0
3;Guyane;39;22/05/2020;0;0;9;0
3;Guyane;49;22/05/2020;0;0;17;0
3;Guyane;59;22/05/2020;4;0;3;0
3;Guyane;69;22/05/2020;4;0;4;0
3;Guyane;79;22/05/2020;0;0;3;1
3;Guyane;89;22/05/2020;1;0;2;0
3;Guyane;90;22/05/2020;0;0;0;0
3;Guyane;0;23/05/2020;17;0;56;1
3;Guyane;9;23/05/2020;0;0;1;0
3;Guyane;19;23/05/2020;0;0;3;0
3;Guyane;29;23/05/2020;4;0;8;0
3;Guyane;39;23/05/2020;1;0;9;0
3;Guyane;49;23/05/2020;2;0;17;0
3;Guyane;59;23/05/2020;4;0;6;0
3;Guyane;69;23/05/2020;4;0;5;0
3;Guyane;79;23/05/2020;0;0;3;1
3;Guyane;89;23/05/2020;2;0;2;0
3;Guyane;90;23/05/2020;0;0;0;0
3;Guyane;0;24/05/2020;17;0;56;1
3;Guyane;9;24/05/2020;0;0;1;0
3;Guyane;19;24/05/2020;0;0;3;0
3;Guyane;29;24/05/2020;4;0;8;0
3;Guyane;39;24/05/2020;1;0;9;0
3;Guyane;49;24/05/2020;2;0;17;0
3;Guyane;59;24/05/2020;4;0;6;0
3;Guyane;69;24/05/2020;4;0;5;0
3;Guyane;79;24/05/2020;0;0;3;1
3;Guyane;89;24/05/2020;2;0;2;0
3;Guyane;90;24/05/2020;0;0;0;0
3;Guyane;0;25/05/2020;18;0;56;1
3;Guyane;9;25/05/2020;0;0;1;0
3;Guyane;19;25/05/2020;0;0;3;0
3;Guyane;29;25/05/2020;4;0;8;0
3;Guyane;39;25/05/2020;2;0;9;0
3;Guyane;49;25/05/2020;2;0;17;0
3;Guyane;59;25/05/2020;4;0;6;0
3;Guyane;69;25/05/2020;4;0;5;0
3;Guyane;79;25/05/2020;0;0;3;1
3;Guyane;89;25/05/2020;2;0;2;0
3;Guyane;90;25/05/2020;0;0;0;0
3;Guyane;0;26/05/2020;18;2;64;1
3;Guyane;9;26/05/2020;0;0;1;0
3;Guyane;19;26/05/2020;0;0;3;0
3;Guyane;29;26/05/2020;2;0;11;0
3;Guyane;39;26/05/2020;1;0;10;0
3;Guyane;49;26/05/2020;4;1;17;0
3;Guyane;59;26/05/2020;4;0;8;0
3;Guyane;69;26/05/2020;3;0;7;0
3;Guyane;79;26/05/2020;2;0;3;1
3;Guyane;89;26/05/2020;2;1;2;0
3;Guyane;90;26/05/2020;0;0;0;0
3;Guyane;0;27/05/2020;19;2;66;1
3;Guyane;9;27/05/2020;0;0;1;0
3;Guyane;19;27/05/2020;0;0;3;0
3;Guyane;29;27/05/2020;2;0;11;0
3;Guyane;39;27/05/2020;1;0;10;0
3;Guyane;49;27/05/2020;4;1;19;0
3;Guyane;59;27/05/2020;4;0;8;0
3;Guyane;69;27/05/2020;3;0;7;0
3;Guyane;79;27/05/2020;3;0;3;1
3;Guyane;89;27/05/2020;2;1;2;0
3;Guyane;90;27/05/2020;0;0;0;0
3;Guyane;0;28/05/2020;20;2;70;1
3;Guyane;9;28/05/2020;0;0;1;0
3;Guyane;19;28/05/2020;0;0;3;0
3;Guyane;29;28/05/2020;2;0;11;0
3;Guyane;39;28/05/2020;2;0;11;0
3;Guyane;49;28/05/2020;4;1;19;0
3;Guyane;59;28/05/2020;4;0;9;0
3;Guyane;69;28/05/2020;2;0;9;0
3;Guyane;79;28/05/2020;3;0;3;1
3;Guyane;89;28/05/2020;3;1;2;0
3;Guyane;90;28/05/2020;0;0;0;0
3;Guyane;0;29/05/2020;21;2;71;1
3;Guyane;9;29/05/2020;0;0;1;0
3;Guyane;19;29/05/2020;0;0;3;0
3;Guyane;29;29/05/2020;2;0;12;0
3;Guyane;39;29/05/2020;2;0;11;0
3;Guyane;49;29/05/2020;4;1;19;0
3;Guyane;59;29/05/2020;4;0;9;0
3;Guyane;69;29/05/2020;2;0;9;0
3;Guyane;79;29/05/2020;4;0;3;1
3;Guyane;89;29/05/2020;3;1;2;0
3;Guyane;90;29/05/2020;0;0;0;0
3;Guyane;0;30/05/2020;22;2;72;1
3;Guyane;9;30/05/2020;0;0;1;0
3;Guyane;19;30/05/2020;0;0;3;0
3;Guyane;29;30/05/2020;2;0;13;0
3;Guyane;39;30/05/2020;3;0;11;0
3;Guyane;49;30/05/2020;4;1;19;0
3;Guyane;59;30/05/2020;4;0;9;0
3;Guyane;69;30/05/2020;2;0;9;0
3;Guyane;79;30/05/2020;4;0;3;1
3;Guyane;89;30/05/2020;3;1;2;0
3;Guyane;90;30/05/2020;0;0;0;0
3;Guyane;0;31/05/2020;22;2;72;1
3;Guyane;9;31/05/2020;0;0;1;0
3;Guyane;19;31/05/2020;0;0;3;0
3;Guyane;29;31/05/2020;2;0;13;0
3;Guyane;39;31/05/2020;3;0;11;0
3;Guyane;49;31/05/2020;4;1;19;0
3;Guyane;59;31/05/2020;4;0;9;0
3;Guyane;69;31/05/2020;2;0;9;0
3;Guyane;79;31/05/2020;4;0;3;1
3;Guyane;89;31/05/2020;3;1;2;0
3;Guyane;90;31/05/2020;0;0;0;0
3;Guyane;0;01/06/2020;30;2;73;1
3;Guyane;9;01/06/2020;0;0;1;0
3;Guyane;19;01/06/2020;0;0;3;0
3;Guyane;29;01/06/2020;2;0;13;0
3;Guyane;39;01/06/2020;4;0;12;0
3;Guyane;49;01/06/2020;5;1;19;0
3;Guyane;59;01/06/2020;5;0;9;0
3;Guyane;69;01/06/2020;6;0;9;0
3;Guyane;79;01/06/2020;4;0;3;1
3;Guyane;89;01/06/2020;3;1;2;0
3;Guyane;90;01/06/2020;1;0;0;0
3;Guyane;0;02/06/2020;28;3;82;1
3;Guyane;9;02/06/2020;0;0;1;0
3;Guyane;19;02/06/2020;0;0;4;0
3;Guyane;29;02/06/2020;1;0;14;0
3;Guyane;39;02/06/2020;4;0;13;0
3;Guyane;49;02/06/2020;6;1;21;0
3;Guyane;59;02/06/2020;5;0;11;0
3;Guyane;69;02/06/2020;5;1;10;0
3;Guyane;79;02/06/2020;3;0;4;1
3;Guyane;89;02/06/2020;3;1;2;0
3;Guyane;90;02/06/2020;1;0;0;0
3;Guyane;0;03/06/2020;29;3;89;1
3;Guyane;9;03/06/2020;0;0;1;0
3;Guyane;19;03/06/2020;0;0;5;0
3;Guyane;29;03/06/2020;2;0;15;0
3;Guyane;39;03/06/2020;3;0;15;0
3;Guyane;49;03/06/2020;7;1;21;0
3;Guyane;59;03/06/2020;4;0;13;0
3;Guyane;69;03/06/2020;6;1;10;0
3;Guyane;79;03/06/2020;3;0;4;1
3;Guyane;89;03/06/2020;3;1;3;0
